Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_14,ret,trend,vol_ann,high_vol,regime_scalar,base_lev,target_exposure,rebalance_flag,position,position_lag,turnover,tcost,BT_ret_net,BT_equity,equity_bh,dd_strat,dd_bh
2017-03-02,42.17384338378906,42.49250030517578,42.824501037597656,42.43600082397461,42.81549835205078,25018000,41.65948314666748,41.166100616455076,39.14942543029785,58.75714681468776,0.33320328666747656,0.3096606856955203,0.023542600971956262,42.796128033126124,41.65948314666748,40.52283826020884,0.5312911442347925,-0.008053828208505753,1,0.07965349849625711,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.010067285260632192,1.059608740017962,1.1025984359239245,-0.012734080380615853,-0.010018090893599063
2017-03-03,42.13563919067383,42.45399856567383,42.54100036621094,42.23550033569336,42.446998596191406,20100000,41.735955810546876,41.2024063873291,39.181406307220456,58.00706547315121,0.3184438614375651,0.31141732084392926,0.007026540593635833,42.77590983176145,41.735955810546876,40.6960017893323,0.5099642617361876,-0.0009058741165126616,1,0.08009637683050025,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,-0.001132342645640827,1.0584088998539458,1.1015996205399137,-0.013852003683988756,-0.010914889880874301
2017-03-06,42.04581069946289,42.36349868774414,42.446998596191406,42.05849838256836,42.34299850463867,20958000,41.803296852111814,41.23423599243164,39.21254354476929,56.19071367324672,0.2960854137512996,0.30835093942540337,-0.012265525674103772,42.72863162607874,41.803296852111814,40.87796207814489,0.4907479967389778,-0.0021318886561668693,1,0.0813125187654021,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0026648608202085866,1.055588387444965,1.099251132805247,-0.016479950842298474,-0.013023509207120698
2017-03-07,42.23835754394531,42.557498931884766,42.666500091552734,42.2760009765625,42.36299896240234,20774000,41.87656803131104,41.27289390563965,39.24624889373779,59.14385000262069,0.29055378092160566,0.30479150772464386,-0.014237726803038198,42.682783088243404,41.87656803131104,41.07035297437867,0.501756940569196,0.004579453726287097,1,0.08198007645192598,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.005724317157858871,1.0616309101628527,1.1042851025014973,-0.010849970149806931,-0.008503696038601571
2017-03-08,42.36192321777344,42.68199920654297,42.84650039672852,42.5625,42.65599822998047,20576000,41.93713550567627,41.3165242767334,39.27898406982422,60.96248522915597,0.2927658171476324,0.3023863696092416,-0.0096205524616092,42.69421458292916,41.93713550567627,41.18005642842337,0.5164833068847662,0.002925437469948111,1,0.07725916119005986,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.003656796837435139,1.0655130787176594,1.1075156195178606,-0.007232849448902012,-0.005603135599677844
2017-03-09,42.570343017578125,42.891998291015625,43.03549957275391,42.63349914550781,42.68450164794922,26954000,42.00651111602783,41.36618896484375,39.31386795043945,63.88278995069183,0.3077886122704143,0.30346681814147614,0.004321794128938183,42.725906788954056,42.00651111602783,41.287115443101605,0.5229922703334273,0.004919979641463623,1,0.07816670395664088,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.006149974551829529,1.0720659570364146,1.1129645738184915,-0.0011273567371203885,-0.0007107232712929568
2017-03-10,42.74751663208008,43.070499420166016,43.21149826049805,42.88050079345703,43.1349983215332,26732000,42.08429870605469,41.41728302001953,39.34572231292724,66.1977144415552,0.33018455362579857,0.3088103652383406,0.02137418838745797,42.76833127238666,42.08429870605469,41.40026613972272,0.529198237827847,0.004161902440598109,1,0.07844807859382609,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,0.005202378050747636,1.0776432494402548,1.1175966237945658,0.0,0.0
2017-03-13,42.904823303222656,43.229000091552734,43.35649871826172,43.04100036621094,43.041500091552734,23332000,42.15806617736816,41.47684295654297,39.377105197906495,68.14966756239095,0.3565171247090504,0.31835171713248256,0.038165407576567834,42.86266160175728,42.15806617736816,41.453470752979044,0.5298456464494988,0.003679901981125333,1,0.07741229838331935,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.004599877476406666,1.0826002763509568,1.1217092698245663,0.0,0.0
2017-03-14,42.970829010009766,43.295501708984375,43.37900161743164,43.00650024414063,43.1875,21234000,42.224935913085936,41.53940040588379,39.40910840988159,68.95963791733233,0.37835059576060814,0.33035149285810766,0.04799910290250048,42.97243327615772,42.224935913085936,41.47743855001415,0.5248274121965691,0.0015384215970457582,1,0.07650643029679795,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.0019230269963071978,1.0846821459085891,1.123434931590871,0.0,0.0
2017-03-15,43.09389114379883,43.41949844360352,43.49399948120117,43.06499862670898,43.39699935913086,26658000,42.29530410766601,41.61477066040039,39.439079418182374,70.46757064360028,0.40096182625128307,0.3444735595367428,0.05648826671454027,43.0926997517528,42.29530410766601,41.49790846357923,0.5260538373674676,0.002863852911946241,1,0.07662659815918553,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.003579816139932801,1.0885651085612096,1.1266522839910895,0.0,0.0
2017-03-16,43.17379760742188,43.5,43.635501861572266,43.3759994506836,43.5265007019043,22090000,42.3763916015625,41.67629600524902,39.46913982391357,71.43783151551764,0.4204821170244344,0.35967527103428115,0.060806845990153235,43.185296809050364,42.3763916015625,41.56748639407464,0.545454570225308,0.001854241088520281,1,0.07440898730658899,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.002317801360650351,1.0910881862509894,1.128741368948541,0.0,0.0
2017-03-17,43.29139709472656,43.618499755859375,43.72100067138672,43.41849899291992,43.68399810791016,37366000,42.451325035095216,41.74041145324707,39.49988498687744,72.8514870296904,0.4403651288166017,0.37581324259074533,0.06455188622585639,43.30877882066859,42.451325035095216,41.59387124952184,0.5516202109200619,0.002723862477283401,1,0.07308000365846562,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,0.003404828096604251,1.0948031539634098,1.1318159052099774,0.0,0.0
2017-03-20,43.07007598876953,43.39550018310547,43.516998291015625,43.23350143432617,43.4739990234375,30844000,42.504324722290036,41.794889755249024,39.53056318283081,66.20982264426024,0.43326933611228213,0.38730446129505275,0.045964874817229384,43.37783023449111,42.504324722290036,41.630819210088966,0.545476913452149,-0.005112357669417644,1,0.07578355439548133,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.006390447086772055,1.0878068723375753,1.1260296574866084,-0.006390447086772166,-0.005112357669417533
2017-03-21,42.188236236572266,42.50699996948242,43.67350006103516,42.384498596191406,43.50299835205078,50760000,42.506483268737796,41.81963279724121,39.558918933868405,47.592151104518905,0.3524262210135234,0.3803288132387469,-0.02790259222522351,43.37645699448549,42.506483268737796,41.636509542990105,0.5682403019496383,-0.020474534394302024,1,0.10763027465881558,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.02559316799287753,1.059966448310033,1.1029747245353947,-0.031820063293808376,-0.025482218920781174
2017-03-22,42.171363830566406,42.4900016784668,42.76750183105469,42.34999847412109,42.4739990234375,27334000,42.5026123046875,41.84208320617676,39.58862943649292,47.31799287773257,0.28372539792414386,0.36100813017582634,-0.07728273225168247,43.37808556932091,42.5026123046875,41.6271390400541,0.5818664005824508,-0.00039993153331285836,1,0.10726692484182844,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0004999144166410729,1.059436555801367,1.102533610162606,-0.032304070402070506,-0.02587195931120878
2017-03-23,41.66767120361328,41.98249816894531,42.08449935913086,41.650001525878906,42.06949996948242,65754000,42.47445011138916,41.8556209564209,39.61556592941284,39.92408293742449,0.1864860204427643,0.3261037082292139,-0.13961768778644962,43.420143830388795,42.47445011138916,41.528756392389525,0.5928810664585669,-0.011943949192082859,1,0.11526719849712484,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.014929936490103574,1.0436192353079585,1.08936500474026,-0.04675170917269933,-0.037506895135778984
2017-03-24,41.44386291503906,41.75699996948242,42.20000076293945,41.45500183105469,42.09999847412109,42114000,42.443012428283694,41.86086135864258,39.63844556808472,37.14653592808068,0.09032247352188705,0.27894746128774855,-0.1886249877658615,43.48213879412615,42.443012428283694,41.40388606244124,0.6183452606201182,-0.005371269430454961,1,0.11598822205721816,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,-0.006714086788068702,1.036612285188403,1.0835137317916914,-0.053151900927891904,-0.04267670492695974
2017-03-27,41.6110954284668,41.92549896240234,42.06900024414063,41.21500015258789,41.40449905395508,38692000,42.415321350097656,41.86977394104004,39.66226308822632,40.478712596616724,0.027291832720301556,0.22861633557425917,-0.20132450285395762,43.51349064264366,42.415321350097656,41.31715205755165,0.6350103105817537,0.004035157479662654,1,0.11678465795402496,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.005043946849578318,1.0418409024585134,1.0878858803308478,-0.04837604944154783,-0.038813754672390566
2017-03-28,41.716304779052734,42.03150177001953,42.27000045776367,41.61349868774414,41.984500885009766,30384000,42.404652214050294,41.87939140319824,39.68892166137695,42.54249484214507,-0.01400939729368389,0.18009118900067056,-0.19410058629435445,43.52657653344528,42.404652214050294,41.28272789465531,0.6386361803327298,0.0025283965611240244,1,0.11577407368084049,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.0031604957014050306,1.0451336361522814,1.0906364872495717,-0.04536844603645385,-0.03638349467510438
2017-03-29,42.174835205078125,42.493499755859375,42.579498291015625,42.06900024414063,42.13750076293945,29146000,42.38758087158203,41.90163330078125,39.718197917938234,50.58432330427055,-0.00963033386337031,0.14214688442786239,-0.1517772182912327,43.51274030675032,42.38758087158203,41.262421436413746,0.6521802629743308,0.010991635727420235,1,0.11129303880346976,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.013739544659275293,1.0594932964211063,1.1026243662284523,-0.03225224316761832,-0.025791773067643464
2017-03-30,42.15548706054688,42.4739990234375,42.59999847412109,42.3385009765625,42.5989990234375,18988000,42.38666305541992,41.921939849853516,39.747037525177,50.26463523912117,-0.007633138045953558,0.1121908799330992,-0.11982401797905276,43.51258628453194,42.38666305541992,41.260739826307905,0.6367522648402623,-0.0004587604062270545,1,0.10754927089490854,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0005734505077838181,1.0588857294522802,1.1021185258262856,-0.032807198610180444,-0.026238701229580608
2017-03-31,42.07211685180664,42.38999938964844,42.47800064086914,42.262001037597656,42.34149932861328,28820000,42.383486938476565,41.945194244384766,39.77572326660156,48.83252673260148,-0.01263201110222667,0.08722630172603403,-0.0998583128282607,43.512745138308404,42.383486938476565,41.25422873864473,0.6162902287074493,-0.001977683441790168,1,0.10773616157659464,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,-0.00247210430223771,1.0562680534849231,1.0999388842668687,-0.035198200095589494,-0.028164492826414977
2017-04-03,42.51626205444336,42.837501525878906,42.95000076293945,42.37649917602539,42.4375,39388000,42.407009506225585,41.97355995178223,39.808599891662595,56.02129659121652,0.01902583399111535,0.0735862081790503,-0.054560374187934954,43.52620584891935,42.407009506225585,41.287813163531816,0.645126342773437,0.010556759104876079,1,0.11373706990793538,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.013195948881095099,1.070206512723444,1.1115506740981602,-0.022466724863662524,-0.017905059487618336
2017-04-04,42.30882263183594,42.62850189208984,42.650001525878906,42.3754997253418,42.400001525878906,26970000,42.410532760620114,41.981638793945315,39.84540180206299,52.32377529769429,0.027064296189678316,0.06428182578117592,-0.0372175295914976,43.52793586515468,42.410532760620114,41.29312965608555,0.6273642948695587,-0.004879060683692926,1,0.1142810455851937,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.006098825854616158,1.0636795095738676,1.1061273509062355,-0.028428530075811587,-0.022696760299526053
2017-04-05,42.127197265625,42.445499420166016,43.02949905395508,42.3759994506836,42.73550033569336,37104000,42.398796463012694,41.98102340698242,39.880829105377195,49.25824007813918,0.01856517842882255,0.05513849631070525,-0.0365733178818827,43.52325772508673,42.398796463012694,41.27433520093866,0.6401547023228231,-0.0042928485103783665,1,0.11479205129543811,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.005366060637972958,1.0579717408261249,1.101378913755609,-0.033642041497549346,-0.02689217505626218
2017-04-06,41.93812942504883,42.255001068115234,42.679500579833984,42.20000076293945,42.47499847412109,30672000,42.36718578338623,41.96777359008789,39.914628734588625,46.222356156598146,-0.003387578363430066,0.04343328137587819,-0.04682085973930825,43.50678530355051,42.36718578338623,41.22758626322196,0.6405190059116909,-0.004488023245031947,1,0.11402423829648908,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0056100290562899335,1.0520364886193567,1.0964358995890857,-0.03906333772352499,-0.031259505594532166
2017-04-07,41.789249420166016,42.10499954223633,42.29399871826172,41.8650016784668,42.25,22232000,42.319272422790526,41.95300506591797,39.94728946685791,43.92654224537127,-0.032424894435045815,0.02826164621369339,-0.060686540648739205,43.4720456143591,42.319272422790526,41.166499231221955,0.6509118761335101,-0.0035499915452569253,1,0.11292276731060691,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,-0.004437489431571157,1.047368087819481,1.0925435614156283,-0.0433274840067861,-0.034698526159219534
2017-04-10,41.76940155029297,42.084999084472656,42.33700180053711,42.03950119018555,42.07699966430664,20924000,42.262501335144044,41.949700088500975,39.978759174346926,43.61552254655503,-0.05638871978661797,0.011331573013631118,-0.06772029280024909,43.40564912806556,42.262501335144044,41.11935354222253,0.5979655129568913,-0.00047495157602583937,1,0.11154050722855527,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0005936894700322992,1.0467462764144948,1.092024656129257,-0.04389545040580067,-0.03515699761556035
2017-04-11,41.679080963134766,41.99399948120117,42.23149871826172,41.72999954223633,42.084999084472656,19486000,42.19791393280029,41.96562965393066,40.017139205932615,42.15285571970885,-0.0817262512195569,-0.0072799918330064845,-0.07444625938655042,43.31829528214954,42.19791393280029,41.07753258345104,0.592410768781389,-0.0021623624903854832,1,0.11105667187997807,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.002702953112981854,1.043916970308158,1.089663302974267,-0.04647975617446232,-0.037243337933027254
2017-04-12,41.75749588012695,42.073001861572266,42.18600082397461,41.87950134277344,41.92300033569336,22716000,42.1310941696167,41.98674018859863,40.056918678283694,43.9114873246529,-0.09439091920645382,-0.024702177307695954,-0.06968874189875786,43.18384530543177,42.1310941696167,41.07834303380164,0.5913791656494135,0.001881397458392664,1,0.1105982758735389,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.00235174682299083,1.0463719987265465,1.0917133927429865,-0.04423731797038821,-0.035432009995963964
2017-04-13,41.6939697265625,42.00899887084961,42.186500549316406,41.89250183105469,42.05199813842773,21474000,42.05710277557373,42.01149299621582,40.09386947631836,42.776892652462266,-0.10830531327874837,-0.04142280450190644,-0.06688250877684193,43.00397644835345,42.05710277557373,41.110229102794015,0.5688081468854627,-0.001521311377167267,1,0.10986657605666404,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.0019016392214590838,1.0443821766935317,1.0900525567380008,-0.046054833772942505,-0.036899418253208416
2017-04-17,42.43586730957031,42.75650024414063,42.78200149536133,42.05149841308594,42.06900024414063,20982000,42.01432628631592,42.048086624145505,40.13355461120605,56.811659169440006,-0.0587899423173468,-0.04489623206499452,-0.013893710252352282,42.78784726799606,42.01432628631592,41.240805304635785,0.5855246952601831,0.017793882133875227,1,0.12926110690437093,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.022242352667344034,1.0676116933870377,1.109448823452326,-0.02483684896041216,-0.019762120018539386
2017-04-18,42.37929534912109,42.699501037597656,42.86949920654297,42.5625,42.62699890136719,18724000,41.979787254333495,42.08169273376465,40.170887546539305,55.69002020830135,-0.02383874034846656,-0.04068473372168893,0.016845993373222373,42.60163948863298,41.979787254333495,41.357935020034006,0.5694337572370246,-0.0013331166307155584,1,0.12834611298218612,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,-0.001666395788394448,1.065832629757537,1.107969798774854,-0.026461856728301925,-0.02106889143839996
2017-04-19,42.50434875488281,42.82550048828125,43.0099983215332,42.67649841308594,42.86949920654297,21606000,41.99559288024902,42.116321029663084,40.207178344726564,57.67908810858353,0.013792116814393296,-0.029789363614472486,0.04358148042886578,42.65470606270925,41.99559288024902,41.33647969778879,0.5528272901262551,0.0029508137105993537,1,0.10558001039705281,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.003688517138249192,1.069763971678903,1.111239211248009,-0.022870944602104926,-0.018180248101524077
2017-04-20,42.68151473999024,43.00400161743164,43.19649887084961,42.875,42.98699951171875,23776000,42.02110042572021,42.14693984985352,40.24568492889404,60.391794123174215,0.05725070608942673,-0.012381349673692643,0.06963205576311937,42.74514230627934,42.02110042572021,41.297058545161086,0.5718977791922433,0.004168184910422257,1,0.10636652479683908,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.005210231138027821,1.0753376892344846,1.1158710617602023,-0.01777987637179912,-0.014087841826906478
2017-04-21,42.62543869018555,42.9474983215332,43.12200164794922,42.88650131225586,43.03099822998047,23458000,42.06898880004883,42.17579200744629,40.28289875030518,59.100513248680684,0.08617372555309544,0.007329665371664974,0.07884406018143046,42.8207685351138,42.06898880004883,41.31720906498386,0.5803244454520089,-0.0013138252038688014,1,0.09588601749024166,0,1.1,1.25,1.25,1,1.25,1.25,0.0,0.0,-0.0016422815048360018,1.0735716820360017,1.114405002234994,-0.019392958314511377,-0.015383158069114833
2017-04-24,43.61693954467773,43.94649887084961,43.99800109863281,43.30550003051758,43.422000885009766,33930000,42.17764263153076,42.22429550170899,40.325494384765626,70.93430383379399,0.18694625938807263,0.04325298417494651,0.14369327521312614,43.1459647496986,42.17764263153076,41.20932051336292,0.6156586238316127,0.023260777717707626,1,0.12069573157358132,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.029075972147134532,1.1047868223608328,1.1403269292794838,0.0,0.0
2017-04-25,44.10872650146485,44.44200134277344,44.61249923706055,43.9640007019043,44.11299896240234,40760000,42.302524185180665,42.27788055419922,40.367938709259036,74.82513020890573,0.30299952593253465,0.09520229252646414,0.2077972334060705,43.56326981436096,42.302524185180665,41.041778556000374,0.6671627589634491,0.01127513672258873,1,0.12452419682546666,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.014093920903235913,1.1203576004501237,1.1531842713155598,0.0,0.0
2017-04-26,44.12361526489258,44.45700073242188,44.64950180053711,44.25749969482422,44.56949996948242,26466000,42.422889709472656,42.32768417358398,40.4081201171875,74.93452668640057,0.3916591714367357,0.15449366830851846,0.23716550312821721,43.89064776796906,42.422889709472656,40.955131650976256,0.6543126787458148,0.000337546889439988,1,0.12486442365418902,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.000421933611799985,1.1208303169789893,1.1535735250792936,0.0,0.0
2017-04-27,44.23774337768555,44.571998596191406,44.66899871826172,44.35900115966797,44.5,46846000,42.526035118103025,42.37870849609375,40.44755460739136,75.80253650634214,0.46576274119772876,0.21674748288636053,0.24901525831136823,44.196356452160146,42.526035118103025,40.8557137840459,0.6538184029715401,0.002586553982664608,1,0.12109253623060924,0,1.1,1.25,1.25,0,1.25,1.25,0.0,0.0,0.0032331924783307597,1.124454177129331,1.1565573052748839,0.0,0.0
2017-04-28,45.87935256958008,46.22600173950195,46.79499816894531,46.1609992980957,46.45000076293945,76918000,42.71222839355469,42.465254592895505,40.49594898223877,84.2508202424365,0.6494678354784469,0.3032915534047778,0.3461762820736691,44.94435962937931,42.71222839355469,40.480097157730064,0.8058368137904576,0.037108791420011666,1,0.17198638272340677,1,0.6,1.046594487015178,0.6279566922091068,1,0.6279566922091068,1.25,0.6220433077908932,0.00043543031545362524,0.04595055895956096,1.176123475092837,1.1994757490816204,0.0,0.0
2017-05-01,46.29123306274414,46.64099884033203,46.79100036621094,46.040000915527344,46.20750045776367,46556000,42.92318420410156,42.55522468566895,40.54483457565308,85.60848142970045,0.8188515488513062,0.4064035524940835,0.4124479963572227,45.64448154805023,42.92318420410156,40.20188686015289,0.831829343523298,0.008977469604424027,1,0.1710797511121854,1,0.6,1.0521408806701218,0.631284528402073,0,0.6279566922091068,0.6279566922091068,0.0,0.0,0.00563746211720191,1.182753826628825,1.2102440061602444,0.0,0.0
2017-05-02,46.50313186645508,46.85449981689453,47.14950180053711,46.54999923706055,46.66350173950195,35026000,43.12252769470215,42.645085678100585,40.59482187271118,86.26450543037214,0.9591315530850295,0.5169491526122727,0.4421824004727568,46.269175516608954,43.12252769470215,39.975879872795346,0.8573128836495536,0.004577514783927317,1,0.16974297462173696,1,0.6,1.060426803531164,0.6362560821186983,0,0.6279566922091068,0.6279566922091068,0.0,0.0,0.002874481042253282,1.186153630081122,1.2157839159906023,0.0,0.0
2017-05-03,47.06687927246094,47.42250061035156,47.5099983215332,46.760501861572266,46.8025016784668,36496000,43.360430526733396,42.74352195739746,40.64326833724976,87.851180249833,1.1030785682420117,0.6341750357382205,0.46890353250379113,46.938005498889545,43.360430526733396,39.782855554577246,0.8930233546665737,0.01212278363583752,1,0.16794223122625423,1,0.6,1.07179712146078,0.643078272876468,0,0.6279566922091068,0.6279566922091068,0.0,0.0,0.007612583112327218,1.1951833231741031,1.2305226013520876,0.0,0.0
2017-05-04,47.378028869628906,47.73600006103516,47.95700073242188,47.368499755859375,47.51449966430664,38752000,43.622972106933595,42.84610687255859,40.69321844100952,88.63174141701317,1.228107923273079,0.7529616132451923,0.47514631002788665,47.570979553161656,43.622972106933595,39.674964660705534,0.9259602682931087,0.006610797273530311,1,0.16401367575951412,1,0.6,1.0974694589732013,0.6584816753839208,0,0.6279566922091068,0.6279566922091068,0.0,0.0,0.004151294388751075,1.2001448809971247,1.2386573368101235,0.0,0.0
2017-05-05,47.15768814086914,47.51399993896485,47.922000885009766,47.40499877929688,47.83599853515625,32310000,43.88395004272461,42.944642333984376,40.74115623474121,84.49176872699672,1.294492825082699,0.8612678556126936,0.43322496947000544,48.04720929725252,43.88395004272461,39.72069078819669,0.8870988573346824,-0.004650694298956259,1,0.16415181565098563,1,0.6,1.0965458973826416,0.657927538429585,1,0.657927538429585,0.6279566922091068,0.029970846220478187,2.0979592354334732e-05,-0.002941414200802658,1.1966147578011392,1.2328967201954604,-0.002941414200802517,-0.004650694298956148
2017-05-08,47.57503890991211,47.93450164794922,48.04949951171875,47.369998931884766,47.372501373291016,37534000,44.17323951721191,43.054690780639646,40.791843280792236,85.84084541334194,1.3650446718933011,0.9620232188688151,0.403021453024486,48.523510035680104,44.17323951721191,39.82296899874372,0.9198259626116077,0.008850110883219298,1,0.16051241545946815,1,0.6,1.121408580668034,0.6728451484008204,0,0.657927538429585,0.657927538429585,0.0,0.0,0.005822731668225353,1.2035823244460537,1.2438079928767476,0.0,0.0
2017-05-09,47.47677612304688,47.83549880981445,48.11000061035156,47.720001220703125,48.06650161743164,33758000,44.45860824584961,43.16092796325684,40.840830631256104,83.98831319513087,1.396925643839495,1.0490037038629512,0.34792193997654386,48.892906752823315,44.45860824584961,40.02430973887591,0.912987300327846,-0.002065427356797267,1,0.16153198926667572,1,0.6,1.1143303615411753,0.6685982169247051,0,0.657927538429585,0.657927538429585,0.0,0.0,-0.0013589015366627499,1.2019467745758639,1.241238997821657,-0.0013589015366627377,-0.002065427356797267
2017-05-10,47.38398361206055,47.742000579833984,47.83549880981445,47.492000579833984,47.81100082397461,22920000,44.743853378295896,43.270013885498045,40.88979072570801,82.18458666954149,1.39858198116778,1.118919359323917,0.2796626218438629,49.15923364656392,44.743853378295896,40.32847311002787,0.8891710553850442,-0.0019544821397695644,1,0.16138621827780564,1,0.6,1.1153368727567128,0.6692021236540276,0,0.657927538429585,0.657927538429585,0.0,0.0,-0.0012859076231231776,1.2004011820558484,1.238813018369229,-0.0026430617379408217,-0.004015872655686925
2017-05-11,47.43608474731445,47.79449844360352,47.89950180053711,47.43050003051758,47.56449890136719,20622000,45.02778282165527,43.36841033935547,40.93897905349731,82.41296941771316,1.3880976410758024,1.1727550156742943,0.21534262540150806,49.364200914239376,45.02778282165527,40.69136472907117,0.8945304325648716,0.0010995516054637111,1,0.1617054467740356,1,0.6,1.1131350464126846,0.6678810278476107,0,0.657927538429585,0.657927538429585,0.0,0.0,0.0007234252811590377,1.2012695826184807,1.2401751572124462,-0.0019215485144628008,-0.0029207367094491454
2017-05-12,47.39886474609375,47.75699996948242,47.89899826049805,47.60300064086914,47.89250183105469,24298000,45.31302757263184,43.472910766601565,40.98690940856934,81.60811998018276,1.361095521065053,1.2104231167524462,0.15067240431260687,49.473035347933894,45.31302757263184,41.15301979732978,0.8295555114746094,-0.0007846347652629149,1,0.16124464560672422,1,0.6,1.1163161376472623,0.6697896825883574,1,0.6697896825883574,0.657927538429585,0.011862144158772403,8.303500911140683e-06,-0.0005245363205868455,1.2006394730915813,1.239202072669082,-0.00244507691306195,-0.0037030797631495416
2017-05-15,47.60133361816406,47.96099853515625,48.1349983215332,47.64099884033203,47.76449966430664,26754000,45.57130088806152,43.582224655151364,41.03489185333252,82.60341027135776,1.340580316879155,1.236454556777788,0.10412576010136698,49.61907086669479,45.57130088806152,41.52353090942825,0.8110250745500832,0.004271597498271218,1,0.15571076582251564,0,1.1,1.1559894336732635,1.25,0,0.6697896825883574,0.6697896825883574,0.0,0.0,0.0028610719325123006,1.20407458898911,1.2444954451425478,0.0,0.0
2017-05-16,47.86881256103516,48.230499267578125,48.29499816894531,48.01750183105469,48.1775016784668,22030000,45.84577674865723,43.69868469238281,41.07788450241089,83.84704181590642,1.330567234206086,1.2552770922634475,0.07529014194263839,49.723079639652504,45.84577674865723,41.968473857661955,0.8219457353864398,0.005619148089771819,1,0.1534226051762931,0,1.1,1.1732299799835078,1.25,0,0.6697896825883574,0.6697896825883574,0.0,0.0,0.0037636474154652414,1.2086063012039863,1.2514884493458502,0.0,0.0
2017-05-17,46.75523376464844,47.10850143432617,48.04949951171875,47.00299835205078,47.98500061035156,48982000,46.058320999145515,43.78902221679687,41.11292724609375,63.495880525633275,1.218726570471759,1.2479669879051098,-0.02924041743335093,49.61737140394424,46.058320999145515,42.49927059434679,0.8577398572649274,-0.023263138081122348,1,0.1855346261392633,1,0.6,0.9701693088000243,0.5821015852800145,0,0.6697896825883574,0.6697896825883574,0.0,0.0,-0.015581409871364065,1.1897745110518136,1.2223749007417881,-0.015581409871364027,-0.023263138081122237
2017-05-18,47.16860580444336,47.525001525878906,47.70899963378906,47.0634994506836,47.15999984741211,36010000,46.28267555236817,43.885155868530276,41.15024028778076,66.72459492513887,1.1501890442764164,1.2284113991793713,-0.07822235490295482,49.49419106605148,46.28267555236817,43.07116003868486,0.7432049342564174,0.008841192878549453,1,0.18605041745947865,1,0.6,0.9674796888816634,0.580487813328998,0,0.6697896825883574,0.6697896825883574,0.0,0.0,0.005921739771826084,1.1968200460934142,1.233182153009144,-0.009751939154074352,-0.014627619093308342
2017-05-19,47.37455368041992,47.73249816894531,47.97800064086914,47.59999847412109,47.64099884033203,27206000,46.520131301879886,43.98124008178711,41.18888082504272,68.23216091167077,1.0998128751781735,1.2026916943791317,-0.1028788192009582,49.260850117326235,46.520131301879886,43.779412486433536,0.7359011513846261,0.004366206557607555,1,0.18454975290954503,1,0.6,0.9753467407145484,0.585208044428729,1,0.585208044428729,0.6697896825883574,0.08458163815962838,5.920714671173987e-05,0.0028652329576234286,1.2002492143338255,1.2385664810123371,-0.006914647773915816,-0.010325279742108173
